amp_skips,arm,attempted_iteration,budget_kimg,cur_nimg,dataset_sha256,denominator_gap_scale,ema_model_canonical_sha256,ema_snapshot_path,ema_snapshot_sha256,git_commit,online_model_canonical_sha256,optimizer_canonical_sha256,replay_elapsed_seconds,replay_state_path,replay_state_sha256,resume_history,runtime_identity,seed,source_256_state_path,source_256_state_sha256,status,successful_optimizer_steps,target_gap_scale
12,B,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,798f4e89a1ada5b14798bb4f106bc8e11c9f6551667d06834c24c8c1262b34dd,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armB/network-snapshot-kimg001024.pkl,43115f4b2450bb87f2796d30bb1652966a3a9367c3dd76d3c8abc1c79ce8c6d5,c8721a05227f3ff171f8dc1f559a64d58281c0ae,6a3b0d4ddbfabba19c9eda47e03fc92390c38d4eea16aad0254d18186fe95e97,bd9491126126b5255092cac64eeff462cbd4005580b8e7543e19338f92e213c5,7914.47065114975,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armB/training-state-kimg001024.pt,3b2594de86095f94409028e4c8f7e7c6a1ad765ef9599b839a2b649a712c8109,"[""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armB/training-state-latest.pt\""...""]","host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armB/training-state-latest.pt,6a1ad0d0c9feaa7cbee0b67e727cdd0fe32e07781b0cacb9caa612721dc6f288,PASS,7988,1.1
10,C,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,5ec931cd9858a27379ae691fbc81c28a47f2155d69d570b24cd0f9665807e46f,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/network-snapshot-kimg000256.pkl,3fab53a3e02df7dd4f2f02cec2565ce75114d21cc04fa7b024e842b0dc538ce8,c8721a05227f3ff171f8dc1f559a64d58281c0ae,004f71e234aa6f800123d8bc0b57f02dc552519317af786cf517774e8c253bcf,39e2fa451f6198b10d5a289955151557a607323ca005e7fe71ecf079975a6fe8,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt,cd1620aab9a10a865058138e0540970fe2728ba459d0f81d2e4984914d6b2c78,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt,cd1620aab9a10a865058138e0540970fe2728ba459d0f81d2e4984914d6b2c78,PASS,1990,1.1
10,C,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,d82e99b029ab4d94dd5c334634d4ab2c8b851fb88b77da11edc986fcebef843b,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/network-snapshot-kimg000384.pkl,645c28e2a6c2efb1de3a63818048d30f2d691e91598f1b50a13f20e8dbadd94b,c8721a05227f3ff171f8dc1f559a64d58281c0ae,b843b88bc293487e375532094e3884965c208d352a9dd3cf92a20d6685f428b6,a24149b51f369567e7d068f3896dd35df8451b5e28aef68d6c12c3adf603e6b0,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/training-state-kimg000384.pt,5e138ed4aba983dc7c37de0a2c02a01d7769e65ab0c6b8108aeec27fbe8c3abd,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt,cd1620aab9a10a865058138e0540970fe2728ba459d0f81d2e4984914d6b2c78,PASS,2990,1.1
11,C,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,9f81774c4e1721175c8984d8c5b936e3395ede7e72f3436124f9a058f69e9a03,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/network-snapshot-kimg000512.pkl,71b7609ae3b22f6ce479a60b7b7fce0490a66a45f22a9c87d811ae5c5cb0ae3b,c8721a05227f3ff171f8dc1f559a64d58281c0ae,a645af3759fdf677af81f3b4e410cbfe5342963e26f01149921867b3031c0791,2769af0e3c373a45ab2a1ba484d24f0c33742135545217306887c62f33a893a7,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/training-state-kimg000512.pt,3383c2100e4a2426d2d178e470913de610fa73b4ed72d8a485331f5293769d29,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt,cd1620aab9a10a865058138e0540970fe2728ba459d0f81d2e4984914d6b2c78,PASS,3989,1.1
11,C,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,84847a8a8e321b1e1712093fb2001252df5aa04ff55dbd824c0544eac374164e,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/network-snapshot-kimg000640.pkl,0abe47aba37b86a70eda57f3efd8ec7c4a927cb9aff8b4a4d81d6e8e0cc32852,c8721a05227f3ff171f8dc1f559a64d58281c0ae,faa7137c96ef4f616521b2c1c95fab129efd4ea66ba2371bbd719f59373162fa,c1875460bd044adb8aad552416f5673316efe82fe7621a0c5713970dd2e27903,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/training-state-kimg000640.pt,36c63bcb87117528b4c340f33044d9b9d6ec705d3f32e38f034033313161a956,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt,cd1620aab9a10a865058138e0540970fe2728ba459d0f81d2e4984914d6b2c78,PASS,4989,1.1
12,C,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,6becec68b12d4b3bab22498d83c11b05449148b328214c309816f2233efaefc7,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/network-snapshot-kimg000768.pkl,1eb2f2db4f008d7e7101d7b13a2f0ada8524a020fc702116a85a3353c2464a95,c8721a05227f3ff171f8dc1f559a64d58281c0ae,18e416fc2e8092d8780b2e04961bc2675418eeb420b27af6d99ad2f6c49a994b,4785a755bd1b0fa59ddbfe35e1b2b2cf93fef3b9510a73cd725c4cc94fd788c2,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/training-state-kimg000768.pt,4ba6d1c82a7c2621db6c81d5144f8f419dc427b6a685b4fdefb6cfef21a9a3f9,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt,cd1620aab9a10a865058138e0540970fe2728ba459d0f81d2e4984914d6b2c78,PASS,5988,1.1
12,C,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,4a2a4cdea2777442245ddeee4160ad8541a4bf8738787cf4114a7af1d708c1d2,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/network-snapshot-kimg000896.pkl,1b2453f68195d3e83674ac735969979ff4a74d792c1fcd6965fff796058be1be,c8721a05227f3ff171f8dc1f559a64d58281c0ae,cb9c033770afb8f639112c5ee29ac2b38fa8dec23e3cc3c05955959dc86d90a3,2474814e57ad1dc281ac18c27d84fc4a693ca0d8f929e3c4e3cfa5ec33c057a5,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/training-state-kimg000896.pt,f569ad53e244921c9102999fe48af283666efcc8190ca7dc0b372fc7f40b56aa,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt,cd1620aab9a10a865058138e0540970fe2728ba459d0f81d2e4984914d6b2c78,PASS,6988,1.1
13,C,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,6f5eb3448cf863a19cb828e1c947b74fbc29ee9665ea326cb0d108fbd426388d,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/network-snapshot-kimg001024.pkl,442115d773e61421e966c2ba15b64c31725223823f01484cfe49f8a59644aa5c,c8721a05227f3ff171f8dc1f559a64d58281c0ae,c0cf400bae974bd3d4bcb6874bccfebcf95f647e3d2a68bfb9abf078dfdf97c3,6db492e859e1b98bd200fdb6c03d8398d205009d3ccd06185091a1edf02c5326,7918.988934993744,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armC/training-state-kimg001024.pt,8735c42b4d3ba62abef9f9ec82830b68ff7a735b2cb709e29284749c52bfd5cd,"[""Loading training state from \""/data/raw/ECT/ect_runs/q256-target-weight-factorial-20260819/formal/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt\""..."", ""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt\""...""]","host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armC/training-state-latest.pt,cd1620aab9a10a865058138e0540970fe2728ba459d0f81d2e4984914d6b2c78,PASS,7987,1.1
10,D,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,5446e93127785c6855255569abe64aa8cfa63aef19cf88d2d361cce4f7386c85,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/network-snapshot-kimg000256.pkl,af2732f6ee8713d43c8efade27b0854b9a8cff0a13a2dcb6bc5003b522ae9dd8,c8721a05227f3ff171f8dc1f559a64d58281c0ae,ab195e37b05d6b24f45f910eb7f4000ed8f17e23906cbcc55cab714f89da8d8a,bdb5f72c61563b998fe69f7ccc612a427ed33f50f362a1fb8b709163eaab1fd6,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armD/training-state-latest.pt,70e29b74ac2bfcd57bfb7064eb9ce8c0358b92af34ee55c835a653e8dfa521a3,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armD/training-state-latest.pt,70e29b74ac2bfcd57bfb7064eb9ce8c0358b92af34ee55c835a653e8dfa521a3,PASS,1990,1.0
10,D,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,745ebb5e6ed4b7c0c89cf9150b1e0be23d5266258e37f00f4e5a9917764e883c,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/network-snapshot-kimg000384.pkl,612919a325dd17080cd23e699390755c9f2e5138cbb391f2f4949d62d215f49d,c8721a05227f3ff171f8dc1f559a64d58281c0ae,73706d88ee509e4ebb6326cdb09cff6923658c39c1ca42e780f73fe0ecba962f,92669ac188e51db5d95c9d24b5c9b4e634047748e0535ddc6dd92deb8825a283,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/training-state-kimg000384.pt,7c1e1bb989c0ae65e7e5e9e0508c018659b19ed3d1f93168d58350cfe2f315ef,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armD/training-state-latest.pt,70e29b74ac2bfcd57bfb7064eb9ce8c0358b92af34ee55c835a653e8dfa521a3,PASS,2990,1.0
11,D,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,af6bf6fcd7904252879cf47ca390c52a79d416873f6b8979d77e433f3b4c64d5,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/network-snapshot-kimg000512.pkl,40ca58752b728b6b3c4b714635965db7e378d50aff7c63e0054266aa697f6908,c8721a05227f3ff171f8dc1f559a64d58281c0ae,00c32401ed7054f96325b0ead31ff1b4a2e8a402a90a925121b27506c4ca9e3b,94e2da87675f52cb36c1a613299f46098dadf95f908715fbb682988ad67c5e3d,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/training-state-kimg000512.pt,662bcb6816f7fb72c9af755b33082534aa51f5feb62ea8aec75e7d14b193ca55,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armD/training-state-latest.pt,70e29b74ac2bfcd57bfb7064eb9ce8c0358b92af34ee55c835a653e8dfa521a3,PASS,3989,1.0
11,D,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,bc6ac2070a9bb2ab93c48cf860edc3d877570396d26f8fa07487a059aad4cf54,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/network-snapshot-kimg000640.pkl,da31e2be4375b1eddaac9e3da1844c459b684d020fe279e24381253b0ed0a3c3,c8721a05227f3ff171f8dc1f559a64d58281c0ae,be2c2314afbde8336ee113580191e7a9573e6f8a4e7f30386b9235c25c1e7a79,11c6002f9bdf557cab1660e06b33f89f06087c10356cf6adb2421f2d3f31bb21,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/training-state-kimg000640.pt,4320f617c83fe7f881315e40724cc4a9cbc7e27d2df7f5cb46c5fcb73c2a6832,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armD/training-state-latest.pt,70e29b74ac2bfcd57bfb7064eb9ce8c0358b92af34ee55c835a653e8dfa521a3,PASS,4989,1.0
12,D,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,687a28193fa8986ccdfe7acbde3d13fa9fa80e12a3ea43ead30bda2cd2b53e8a,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/network-snapshot-kimg000768.pkl,1d4c8e1340dbc54755ae834bcf8128c2c100274949c9bd5ebf3ceaad21f1ad2e,c8721a05227f3ff171f8dc1f559a64d58281c0ae,787de2533a5a3ab4b599ac41d345580dd818208ac1e8480b200c759d3ff21c1a,3a8eaa391c5602f287c74442d4dd251dc01eb554ec95d3cf8603b6e4fac3d1e9,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/training-state-kimg000768.pt,66ae647444332cdb4da5c1f9d5ffbea0bdfa332d39108e4fc9831b3e028a211d,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armD/training-state-latest.pt,70e29b74ac2bfcd57bfb7064eb9ce8c0358b92af34ee55c835a653e8dfa521a3,PASS,5988,1.0
12,D,7000,896,896000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,3316396bf9c4c0526876d53c958168338154854b1afa29a03887a9e335fef975,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/network-snapshot-kimg000896.pkl,903fe04e4b954be741029d72fa3d9e7a8f590e447df447d971fac3b3427137aa,c8721a05227f3ff171f8dc1f559a64d58281c0ae,d3f7d9d8556553e4413073b001743bbc11f2f38135f88670283707b87eedc7ae,ae0052888f1fa08774a376b1afd70671498de93a51db3a6e267a7e7c40b7eef1,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/training-state-kimg000896.pt,8876541db3d425ec4d232299f703b6a98f6b4c1c97221bc56be83dc21fb0c93c,,"host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armD/training-state-latest.pt,70e29b74ac2bfcd57bfb7064eb9ce8c0358b92af34ee55c835a653e8dfa521a3,PASS,6988,1.0
12,D,8000,1024,1024000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.1,270c68b15dbc94cb400cf6e7779d9add54839e6c41c853cb9e056f343e9bcc5b,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/network-snapshot-kimg001024.pkl,5242196e525a673795d6c2b3bf1ea7dae2a6910cc5c133ce86e18a3b3c74817b,c8721a05227f3ff171f8dc1f559a64d58281c0ae,6c5fb87c1f3428ba288e132cccd107d0bc265efa866dbad18c9828f376535c76,72927a40adafb4aa93f28fca55d0f37129281435bc2610136163d6ef05ab4d6d,7947.226513385773,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed3/armD/training-state-kimg001024.pt,3f35cb933e0d597a383881e96579b50d5c4b6d13dc1362a4253b505ddbd2734b,"[""Loading training state from \""/mnt/ect_project/q256_target_weight_1024k/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armD/training-state-latest.pt\""...""]","host=ZDLJGL,gpu=GPU-459d54b6-5d7a-6ef8-1b3a-aa30085660e0,pytorch=2.2.0a0+81ea7a4,cuda=12.3",3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed3/armD/training-state-latest.pt,70e29b74ac2bfcd57bfb7064eb9ce8c0358b92af34ee55c835a653e8dfa521a3,PASS,7988,1.0
10,A,2000,256,256000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,88705fe014c039f21fc6797b39f8b4a5e4cc99e8e0b125d6cc42f957bf59e8b0,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg000256.pkl,73d2dc39331ed00d2b4c7723c0bd3aa0fd849a88c7720714060aaabfb70bc6b8,c8721a05227f3ff171f8dc1f559a64d58281c0ae,f5b51999c4c95a428f8c8b6c51538d59c3b5e27a4e4d8dc9ea800483386efebd,40e81279f1bed2ffc65af015555cc3d8351e14896c082d6555c1fe5abb2dd092,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armA/training-state-latest.pt,0b4b98636cbbe9bf9e15261f14639c79c3d2a417656d697b5f60c7c9f528e7ee,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armA/training-state-latest.pt,0b4b98636cbbe9bf9e15261f14639c79c3d2a417656d697b5f60c7c9f528e7ee,PASS,1990,1.0
10,A,3000,384,384000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,3ecbdda2b8b9e2f83141fbbbbdd29f93ebf4fd23511c4571d031728bd1da0738,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg000384.pkl,bd37b0a48ffff3f157c3cb45d84d5544278fc92891f07a36bae7fb755c697d0e,c8721a05227f3ff171f8dc1f559a64d58281c0ae,9d34a48c0fb543de8a25b827913a892f27cb1eb77d076ae948ae12b0ce9cd895,141b1bfd872fdff421f3de0120e7426b22233a60bdf6f52a6e87e0efec6f16bd,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/training-state-kimg000384.pt,e72e29de56276bc8677ca84b96aca1a24e2992390f755744dec509461f0ef766,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armA/training-state-latest.pt,0b4b98636cbbe9bf9e15261f14639c79c3d2a417656d697b5f60c7c9f528e7ee,PASS,2990,1.0
11,A,4000,512,512000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,1b6f71ccdfcd27916170a10cd993a7ba71657b6a090ee908db2bdfc89f09a955,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg000512.pkl,ef24432b4a85c5e6803b140f53219080905cf428ce0cb6c326cc67483673b7fa,c8721a05227f3ff171f8dc1f559a64d58281c0ae,c32b20053f3ff985a7597bb8447da78e6f1f4727a0f9088ea137e54ff98f80bc,cf72e72805f071686b83edca4afc4cf5cdf1924783f1100a1fda633d4f23bb30,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/training-state-kimg000512.pt,29c1a14c061ed5ecf4439e1ec51d3246a74df83a891088624e01a3d0c4f45f28,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armA/training-state-latest.pt,0b4b98636cbbe9bf9e15261f14639c79c3d2a417656d697b5f60c7c9f528e7ee,PASS,3989,1.0
11,A,5000,640,640000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,c2860b124629b7bf04b11ddf565462cd4f4ed98c17a61cb59556ea01c2f4bbd3,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg000640.pkl,b3bee865d00ebdcb73a9125012522cf7add1a4d73f14dce300b00c46c444e450,c8721a05227f3ff171f8dc1f559a64d58281c0ae,0b94d79fa635061df8cda311a1063565a05b290416c24e11662c771294b004bc,f3ee73c146cd3890b181e574b9f0896b29a31caafd73d5b2a9498b86a89fb47b,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/training-state-kimg000640.pt,737ddf10b7cf03f7e6e0887e1d8bf83326fc764cac22c926a3e54ce45be9535f,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armA/training-state-latest.pt,0b4b98636cbbe9bf9e15261f14639c79c3d2a417656d697b5f60c7c9f528e7ee,PASS,4989,1.0
12,A,6000,768,768000,08c9ed1b2b1c523268dc0f05a0569dd654209aea46197e3f56ec149dd714f372,1.0,b307a6d2565dd4751c646d5e4511729bb3cd9fa3ac30d8e5f7af84353e54492f,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/network-snapshot-kimg000768.pkl,017a7002212125267856522b48a8a40578a93e29ce825616a94f64e5733477b4,c8721a05227f3ff171f8dc1f559a64d58281c0ae,cca7b0d5b379d37356c7a5aa8772ecb93346495e5b019bdba8842371a50171ba,e15d427e2b5ca0ce6c100e501ddc434e69537af0f14a2731d53c28cc795b792d,,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/runs/q256-target-weight-replay-curve-v1/seed4/armA/training-state-kimg000768.pt,05cfa353d94752f0ee9b970eb7e19d9daf5a59be0d514c9c3fc2118e5d55c987,,"host=w05AnQ,gpu=GPU-cdbf6827-dda0-1a50-8b17-1decc354048b,pytorch=2.2.0a0+81ea7a4,cuda=12.3",4,/data/raw/ECT/ect_runs/q256-target-weight-replay-curve-v1-20260822/source_states/formal-direct-dcca41b-deterministic-v1/seed4/armA/training-state-latest.pt,0b4b98636cbbe9bf9e15261f14639c79c3d2a417656d697b5f60c7c9f528e7ee,PASS,5988,1.0
